Sun And Wind,Sun and No Wind,No Sun and Wind,No Sun and No Wind
-5.298412,9.558987,-2.659161,12.669617
-6.761023,8.791902,-4.227085,11.790638
-8.418145,7.875324,-5.932907,10.831917
-9.855153,7.116206,-7.482715,9.952617
-11.33169,6.29989,-9.038764,9.057955
-12.642631,5.572687,-10.413035,8.268077
-14.04889,4.816858,-11.937994,7.38297
-15.263351,4.191404,-13.292495,6.597175
-15.301496,4.144119,-13.292495,6.597175
-15.301496,4.144119,-13.292495,6.597175
-15.301496,4.144119,-13.292495,6.597175
-15.854293,3.848198,-13.910278,6.228349
-16.300762,3.585612,-14.36629,5.95876
-16.842593,3.301253,-14.971327,5.601636
-16.867834,3.267241,-15.001734,5.565458
-13.74571,7.076638,-15.017311,5.547218
-6.005443,13.941199,-11.435826,7.76918
-4.135471,16.16462,-11.897502,7.424645
0.019208,18.842617,-8.58703,9.36971
3.204816,20.55731,-5.430761,11.177915
4.937676,21.318151,-3.3511,12.360688
5.836088,21.250534,-1.309012,13.499895
5.917515,20.317841,0.758391,14.65698
2.772734,17.257878,0.171958,14.346015
-2.558562,11.446657,-0.218877,14.158379
-3.2893,10.96348,-0.780525,13.872522
-5.042541,10.153582,-2.781975,12.777471
-6.745204,9.398792,-4.779468,11.68359
-7.382175,9.887247,-6.801699,10.558673
-8.184255,8.950189,-6.780033,10.582611
-7.320178,9.958072,-6.7374,10.630458
-7.020966,10.303998,-6.716423,10.654376
-7.259336,10.399687,-7.363811,10.279537
-7.487019,10.414113,-7.844626,10.00287
-8.102251,10.074482,-8.492509,9.624548
-8.170047,9.996502,-8.492509,9.624548
-8.170047,9.996502,-8.492509,9.624548
-8.170047,9.996502,-8.492509,9.624548
-9.0547,9.527151,-9.509005,9.000164
-9.436257,9.545358,-10.355898,8.47592
-5.805977,11.963545,-7.217204,10.355857
-7.588499,11.837962,-10.758676,8.191991
-6.334841,12.980078,-10.301724,8.450814
-5.45941,13.607653,-9.68165,8.806727
-4.500763,14.187684,-8.868123,9.220318
-4.340193,13.971866,-8.194699,9.567166
-3.251465,14.702333,-7.375182,9.999064
-4.342854,13.486422,-7.375182,9.999064
-8.807728,8.296149,-7.375182,9.999064
-9.022545,8.03774,-7.375182,9.999064
-11.377692,6.438097,-9.340616,8.886394
-13.653629,4.913812,-11.326602,7.739625
-15.609398,3.761428,-13.292495,6.597175
-15.658561,3.700765,-13.257284,6.636127
-15.709571,3.638917,-13.223128,6.674697
-17.034482,3.061476,-14.971327,5.601636
-14.858425,4.693407,-13.173801,6.731887
-14.632402,4.96997,-13.173801,6.731887
-14.557632,5.061248,-13.173801,6.731887
-13.897079,5.863111,-13.173801,6.731887
-13.71741,6.079818,-13.173801,6.731887
-13.681669,6.122856,-13.173801,6.731887
-12.736307,6.878893,-12.517232,7.139774
-10.416598,9.326059,-12.023855,7.444671
-6.855307,12.992784,-11.364804,7.84991
-5.962711,14.338259,-12.129277,7.325572
-5.838804,14.768293,-12.733844,6.901715
-4.915351,16.137675,-13.48545,6.395955
-5.378564,15.408121,-13.039657,6.604366
-6.137453,14.426721,-12.760616,6.720701
-7.002213,13.22681,-12.347692,6.923775
-10.072068,10.023086,-12.929446,6.57854
-16.277693,2.644605,-13.381183,6.305678
-16.822714,2.342404,-13.993095,5.931665
-17.800961,1.759037,-15.004969,5.322638
-22.94232,-1.34881,-20.723031,1.61363
-19.817664,0.599215,-17.186229,3.988844
-20.839798,-0.154472,-18.07834,3.428265
-21.53046,-0.575147,-18.814171,2.964777
-22.399427,-1.138611,-19.709774,2.389753
-22.736629,-1.192365,-20.307224,2.002224
-23.2031,-1.521236,-20.748119,1.718039
-23.618549,-1.683993,-21.346073,1.324517
-24.103831,-1.948216,-21.98267,0.878726
-24.535656,-2.243096,-22.474286,0.522867
-24.872644,-2.311106,-23.103849,0.075203
-25.098052,-2.225141,-23.679193,-0.30888
-23.46917,0.253693,-24.114378,-0.603552
-19.948004,5.105035,-24.691514,-0.994765
-16.216365,8.334636,-22.487872,0.506119
-10.730754,12.361558,-18.357535,3.259136
-10.155087,12.888629,-18.137496,3.368165
-4.914434,15.705674,-12.654953,6.812888
-5.845939,14.660453,-12.599675,6.81959
-9.102688,11.770693,-13.993095,5.931665
-12.0552,8.299637,-13.993095,5.931665
-17.054688,2.041073,-13.993095,5.931665
-17.250256,1.78619,-13.993095,5.931665
-19.033297,0.746595,-15.911929,4.760347
-20.820243,-0.320784,-17.841522,3.555076
-21.916159,-0.989617,-18.990023,2.840934
-22.054669,-1.07485,-19.147766,2.736093
-22.645841,-1.468953,-19.777158,2.31559
-22.973432,-1.710656,-20.108187,2.085847
-22.727359,-1.575901,-19.830668,2.258285
-22.856252,-1.646405,-20.024132,2.114135
-22.619759,-1.423828,-19.886797,2.199486
-22.23783,-0.900741,-19.925703,2.159434
-20.945717,0.535814,-19.497689,2.432564
-19.917646,1.794694,-19.362349,2.516117
-19.241314,2.556427,-19.143393,2.682558
-18.67703,3.166337,-18.926315,2.847651
-18.130986,3.843586,-18.868911,2.906946
-18.32432,4.057978,-19.585571,2.458395
-17.667608,4.575404,-19.029595,2.865876
-17.06641,5.024868,-18.490804,3.252866
-15.913258,5.872503,-17.516757,3.899791
-17.047412,5.045575,-18.475769,3.270422
-16.94104,4.802226,-17.836983,3.690475
-17.076308,4.63018,-17.792216,3.743093
-17.238838,4.427597,-17.763637,3.777544
-16.007674,5.186326,-16.446501,4.649593
-15.636408,5.450161,-16.080374,4.910171
-15.098268,5.822046,-15.565411,5.257313
-14.579227,6.16972,-15.035759,5.621441
-14.24923,6.379678,-14.708705,5.829312
-13.519554,6.879521,-14.053275,6.243834
-13.177781,7.008458,-13.560583,6.553689
-11.333922,8.166345,-11.746331,7.682787
-11.024105,8.252796,-11.24954,7.988975
-12.525784,7.502511,-13.066966,6.86269
-11.841869,7.937305,-12.453138,7.216507
-11.327589,8.264099,-11.990693,7.483787
-11.038846,8.233417,-11.364804,7.84991
-10.340896,8.679499,-10.704416,8.253762
-9.547774,9.325247,-10.20828,8.555806
-8.781544,9.843393,-9.545674,8.957494
-8.437661,10.058158,-9.252017,9.114579
-8.061017,10.309289,-8.940133,9.292222
-7.842558,10.37826,-8.628724,9.469033
-7.143104,10.811499,-7.944576,9.888865
-5.541053,12.352364,-7.404391,10.23302
-3.716914,14.023819,-6.716423,10.654376
-6.456334,10.95884,-6.845761,10.510751
-8.205658,8.934324,-6.960402,10.39052
-8.936051,8.0817,-7.081885,10.269426
-10.262173,6.877682,-7.71633,9.90443
-10.743348,6.587275,-8.163232,9.658396
-11.258205,6.354574,-8.777185,9.311567
-11.142441,6.494905,-8.777185,9.311567
-10.837267,6.86373,-8.777185,9.311567
-11.296957,6.307547,-8.777185,9.311567
-11.343412,6.454309,-9.173786,9.046809
-11.774467,6.136197,-9.571344,8.782374
-12.376048,5.605273,-9.946017,8.54072
-13.328554,4.825882,-10.576474,8.169454
-13.689747,4.672543,-11.021592,7.916645
-14.004537,4.67592,-11.632076,7.561734
-14.490339,4.07407,-11.653279,7.540475
-11.629309,7.573539,-11.674783,7.519114
-8.040365,11.75993,-11.696592,7.497649
-5.629845,13.966886,-10.834106,7.981474
-3.83065,15.543218,-10.120497,8.37996
-2.201733,16.831652,-9.252654,8.867836
-1.76112,16.805474,-8.323084,9.367872
-1.467448,16.508908,-7.188561,9.999623
-3.190999,14.069511,-6.264656,10.50134
-9.302957,7.485956,-7.290142,9.922908
-11.234633,5.888823,-8.515183,9.217149
-11.828217,5.832077,-9.549386,8.623342
-11.531732,6.732342,-10.310914,8.21467
-11.742094,6.906536,-10.908146,7.913477
-12.196112,6.89677,-11.696592,7.497649
-13.008935,6.580697,-12.794285,6.839952
-16.082405,4.927102,-16.315665,4.638813
-16.023886,5.088493,-16.441723,4.573141
-20.016778,2.750485,-20.904764,1.611404
-19.52542,2.998942,-20.292046,2.019838
-18.332443,3.656718,-18.903664,2.934683
-16.662437,4.586038,-16.923669,4.262072
-17.103524,4.125749,-17.004323,4.248708
-17.778471,3.09306,-16.608141,4.54524
-18.450639,2.24638,-16.608141,4.54524
-15.422711,5.523461,-15.798728,5.065849
-10.817384,10.478449,-14.986408,5.583596
-9.721261,12.41529,-16.329115,4.700869
-6.932445,14.647374,-14.77478,5.659654
-5.525808,15.431431,-13.366211,6.518038
-5.542974,14.87764,-12.348187,7.098662
-5.900783,13.853055,-11.183902,7.76193
-7.499812,11.469661,-10.173251,8.333202
-12.092404,6.401627,-10.822862,7.942511
-13.630678,4.799039,-11.309457,7.648256
-14.82323,3.705452,-11.957358,7.254222
-16.305241,2.915169,-13.615702,6.269429
-17.931119,1.924779,-15.263696,5.279729
-17.345676,2.267767,-14.503597,5.806512
-17.737688,1.966922,-14.809775,5.621441
-20.14385,0.552389,-17.5324,3.881867
-20.45307,0.347845,-17.836983,3.690475
-20.75065,0.357471,-18.4322,3.322295
-20.885269,0.478789,-18.883461,3.039039
-19.303783,1.839408,-17.736037,3.811517
-17.46146,3.585868,-16.741868,4.47511
-15.352364,5.32754,-15.267739,5.430199
-14.080793,6.393672,-14.437623,5.965488
-13.845523,6.582058,-14.288875,6.050602
-14.926383,6.02878,-15.593142,5.222523
-14.178683,6.555202,-14.956488,5.619581
-13.453783,7.049179,-14.303874,6.032414
-12.892031,7.438962,-13.828857,6.322376
-12.129901,7.969041,-13.173801,6.731887
-6.46507,11.125581,-7.050347,10.455396
-8.071806,10.293304,-8.881856,9.358111
-5.883428,11.604942,-6.716423,10.654376
-6.990618,10.902491,-7.863229,9.895864
-8.406976,9.751391,-8.822076,9.266072
-10.482945,7.901104,-9.946017,8.54072
-13.437428,4.987669,-11.043845,7.894846
-13.650333,5.505797,-12.284981,7.161786
-15.250646,4.21041,-13.366211,6.518038
-15.77239,4.435751,-14.77478,5.659654
-16.772654,4.153749,-16.329115,4.700869
-16.584461,4.290867,-16.122853,4.857952
-18.631613,2.690014,-17.763637,3.777544
-18.550437,2.792133,-17.792216,3.743093
-18.627803,2.695478,-17.836983,3.690475
-18.765874,2.519741,-17.792216,3.743093
-19.401775,1.71176,-17.763637,3.777544
-20.219832,0.662669,-17.736037,3.811517
-20.633932,0.119684,-17.763637,3.777544
-19.4305,1.673171,-17.792216,3.743093
-17.845306,3.68007,-17.836983,3.690475
-15.961454,5.816907,-17.5324,3.881867
-10.822332,10.068218,-14.323174,5.928008
-9.086267,11.95873,-14.179104,6.010392
-7.231107,13.401266,-13.063221,6.634535
-8.993986,11.757891,-13.708949,6.182434
-9.89258,9.780743,-12.116413,7.115485
-15.69041,3.714609,-13.708949,6.182434
-17.520572,2.458224,-15.323887,5.219105
-16.992174,2.716585,-14.503597,5.806512
-16.942642,2.538896,-14.4247,5.714548
-17.577259,2.413538,-15.475306,5.072572
-17.927402,2.64082,-16.486868,4.461856
-17.699698,2.997997,-16.314074,4.718634
-18.622001,2.701758,-17.792216,3.743093
-18.556646,2.785542,-17.836983,3.690475
-18.27443,3.141696,-17.836983,3.690475
-18.169578,3.273595,-17.836983,3.690475
-18.134744,3.317363,-17.836983,3.690475
-18.521158,2.830419,-17.836983,3.690475
-18.03059,3.448082,-17.836983,3.690475
-18.309498,3.097531,-17.836983,3.690475
-18.27443,3.141696,-17.836983,3.690475
-17.457676,4.163132,-17.836983,3.690475
-15.407441,6.668233,-17.836983,3.690475
-12.45042,9.970337,-17.5324,3.881867
-11.533482,10.850082,-17.227954,4.072401
-12.891506,9.115334,-16.923669,4.262072
-13.42512,7.902934,-15.966184,4.8102
-11.624831,9.360794,-14.857734,5.456215
-11.151051,9.342845,-13.911482,6.00177
-14.822895,5.213044,-14.400335,5.736724
-16.462202,3.421973,-14.766234,5.542264
-16.869662,3.276902,-15.263696,5.279729
-17.027004,3.647575,-16.053071,4.854164
-17.712856,2.980964,-16.329115,4.700869
-18.729432,1.79502,-16.446501,4.649593
-19.11694,2.07627,-17.900348,3.618459
-19.847845,1.752119,-19.064311,2.763076
-20.467438,1.593257,-20.226554,1.909132
-24.035427,-2.574881,-21.378099,1.059703
-24.549444,-2.893137,-21.96252,0.663283
-25.421522,-3.427072,-22.954366,-0.008147
-26.160734,-3.881807,-23.795145,-0.581389
-27.037054,-4.443389,-24.7505,-1.230018
-27.256765,-4.562658,-24.999576,-1.388762
-27.270273,-4.580847,-25.015387,-1.407144
-24.999936,-1.29851,-25.117746,-1.460202
-21.016457,4.031022,-25.208949,-1.498068
-15.388915,8.93594,-21.841211,0.83405
-7.961339,13.760364,-15.242457,5.153049
-7.062553,14.558792,-14.874442,5.360533
-0.925776,17.459642,-7.878125,9.563816
-4.016595,15.440625,-10.340289,8.07859
-4.012154,14.193545,-8.118448,9.379655
-12.124169,5.364215,-9.574738,8.532022
-14.096955,3.933413,-11.196338,7.576222
-15.445567,3.184474,-12.663377,6.701989
-16.754491,2.318391,-14.041157,5.807716
-17.606774,1.806633,-14.95618,5.236881
-18.654786,1.157455,-16.090622,4.509178
-17.321186,1.900144,-14.54978,5.483782
-18.501545,1.217655,-15.836905,4.687178
-19.079048,0.838817,-16.40355,4.33468
-20.628061,0.047722,-18.062981,3.389255
-21.086443,-0.267079,-18.49397,3.119629
-21.562447,-0.603849,-18.946053,2.827553
-22.053925,-0.961546,-19.417151,2.514022
-23.077249,-1.6441,-20.49212,1.798133
-23.525278,-1.953571,-20.958515,1.481193
-23.769001,-2.089211,-21.233648,1.307367
-22.320335,0.545877,-22.266839,0.616557
-18.785257,5.424185,-22.837789,0.240082
-14.617679,9.333844,-20.940679,1.500385
-7.303305,14.130516,-14.585053,5.613927
-6.348463,14.903787,-14.071654,5.901884
-0.531803,17.692173,-7.512133,9.843381
-2.301833,16.339449,-8.547731,9.222478
-1.864672,15.347575,-5.859091,10.776008
-11.041526,6.25543,-8.616535,9.201744
-14.240973,4.1479,-11.523848,7.503815
-12.838854,4.954234,-9.906057,8.524036
-14.020324,4.276502,-11.135953,7.806649
-16.125145,3.227622,-13.668398,6.27439
-16.8995,2.641206,-14.275095,5.910731
-17.830261,2.048863,-15.187649,5.358646
-18.698383,1.728666,-16.424829,4.591767
-18.509067,2.069139,-16.552936,4.524869
-19.68097,1.447571,-17.996891,3.585639
-20.38076,0.835589,-18.490804,3.252866
-19.954539,1.290116,-18.346822,3.340242
-19.954539,1.290116,-18.346822,3.340242
-20.657991,0.964002,-19.300265,2.708077
-21.623811,0.09151,-19.932789,2.284339
-22.381349,-0.516492,-20.535037,1.892508
-20.535691,1.985558,-20.665844,1.818746
-16.926264,6.639907,-20.955149,1.636867
-13.995545,9.850825,-20.548728,1.875736
-7.220309,14.302113,-14.721471,5.645588
-6.188362,15.130878,-14.174732,5.950632
-0.060313,18.061076,-7.184293,10.171776
-2.563694,16.330723,-8.988473,9.104713
-2.445813,15.089339,-6.389417,10.628528
-10.612295,6.856075,-8.422789,9.467291
-12.893307,5.251385,-10.301006,8.378415
-14.750718,4.238654,-12.330197,7.184432
-12.789899,5.372543,-10.176188,8.508099
-15.939258,3.644868,-13.747172,6.330459
-14.051627,4.710435,-11.582249,7.688609
-14.395673,4.485127,-11.87627,7.526354
-17.044651,2.951646,-14.808433,5.704927
-17.088258,2.997923,-14.941887,5.637434
-17.433845,2.857549,-15.416422,5.343936
-17.789324,2.607087,-15.728132,5.15315
-16.619096,3.300327,-14.408976,6.001281
-16.792949,3.276815,-14.736077,5.794179
-17.160927,3.010869,-15.062739,5.586657
-17.344724,2.877597,-15.225902,5.482737
-17.644829,2.691978,-15.565411,5.257313
-17.492743,3.549268,-16.715014,4.509032
-14.18701,7.188262,-16.094297,4.892866
-9.399814,11.664232,-14.253053,6.004856
-6.262449,14.060364,-12.264513,7.182611
-4.721884,14.760311,-10.436356,8.245739
-3.490378,14.958339,-8.327344,9.446943
-3.44349,13.914812,-6.38053,10.539228
-2.349142,13.922926,-4.262028,11.721226
-7.154276,9.329067,-5.891387,10.822876
-9.620174,7.30788,-7.346985,10.023881
-11.265808,6.366919,-8.963793,9.127979
-11.647755,6.117878,-9.391065,8.839855
-12.070701,5.821882,-9.821354,8.551429
-12.647139,5.338168,-10.254852,8.262363
-13.390241,5.128163,-11.41587,7.555343
-14.389863,4.691444,-12.733688,6.743941
-12.397786,5.720842,-10.580422,7.967378
-13.242651,5.362901,-11.745026,7.233985
-13.61157,5.156861,-12.122244,7.018091
-14.225027,4.773786,-12.727981,6.651741
-14.385375,4.733459,-12.9512,6.530267
-16.248489,3.901227,-15.132228,5.296999
-15.887825,4.058436,-14.650731,5.60061
-16.902422,3.446238,-15.66572,4.994525
-17.128684,3.730366,-16.530431,4.477983
-14.74915,6.453146,-16.119822,4.779914
-11.51058,9.663473,-15.063707,5.42167
-7.682231,12.705536,-12.69499,6.87736
-5.051428,14.253988,-10.182046,8.374405
-4.678988,14.508775,-9.906057,8.524036
-6.613615,12.278066,-9.794916,8.574913
-8.51627,9.912994,-9.52278,8.722064
-11.844264,6.763827,-10.834106,7.981474
-10.418192,7.283956,-8.727332,9.295201
-10.497826,7.365676,-8.898484,9.258067
-10.256074,7.556492,-8.711952,9.379363
-13.712077,5.804012,-12.802413,6.901357
-13.348321,6.051168,-12.438988,7.143429
-12.923342,6.2782,-11.965297,7.426423
-12.02758,6.973937,-11.327605,7.808217
-10.937186,7.989523,-10.854225,8.087716
-10.624144,8.354913,-10.81521,8.129643
-10.381925,8.635829,-10.777261,8.171277
-10.276287,8.756684,-10.740343,8.212641
-10.205255,8.837768,-10.704416,8.253762
-10.135034,8.918653,-10.669442,8.294669
-10.099475,8.96003,-10.635377,8.335392
-9.684734,9.1657,-10.137808,8.638924
-8.275465,10.422208,-9.473227,9.04271
-5.701354,13.046578,-8.973941,9.344929
-2.801044,15.859202,-8.363865,9.680279
-1.379862,17.125713,-7.924124,9.911706
-1.209891,16.991815,-7.322247,10.238601
-2.047189,15.86563,-6.890829,10.462743
-1.080418,16.580597,-6.298094,10.781077
-2.058828,15.286373,-5.875792,10.997882
-8.891323,8.698942,-7.92957,9.826286
-11.33198,6.942847,-9.826493,8.728853
-13.774031,5.246257,-11.87627,7.526354
-14.772173,4.412681,-12.517232,7.139774
-15.64655,3.820564,-13.321862,6.64847
-16.295444,3.405387,-13.961738,6.256547
-17.076873,3.014363,-14.927518,5.655198
-17.916372,2.444821,-15.741787,5.13588
-16.245142,3.375753,-13.76811,6.396032
-17.550609,2.616926,-15.239622,5.465311
-17.627696,2.614366,-15.416422,5.343936
-17.889157,2.382234,-15.579162,5.239963
-19.172147,1.631242,-17.025527,4.315846
-19.13347,1.680468,-17.025527,4.315846
-19.019093,1.732146,-16.851023,4.437545
-19.334949,1.526512,-17.162181,4.243576
-19.516841,1.391146,-17.323838,4.13815
-15.079442,7.028628,-17.634869,3.94305
-12.268488,9.851191,-16.826133,4.470556
-10.254172,11.688782,-16.014151,4.995304
-8.709502,12.969579,-15.199117,5.517349
-6.426451,14.11713,-12.587368,7.152061
-6.968517,13.533147,-12.602499,7.133198
-8.686346,11.641469,-12.617846,7.114278
-15.438421,4.94027,-14.778795,5.740888
-15.750703,4.462078,-14.630394,5.826215
-14.929972,5.36917,-14.482323,5.911177
-14.687169,5.94556,-14.986408,5.583596
-14.962573,5.800784,-15.326801,5.358853
-15.316772,5.653674,-15.828648,5.030222
-15.452488,5.488866,-15.828648,5.030222
-15.505175,5.423949,-15.813564,5.048089
-15.505175,5.423949,-15.813564,5.048089
-15.421538,5.524884,-15.798728,5.065849
-15.406427,5.542743,-15.784136,5.083505
-15.210446,5.686396,-15.607353,5.204988
-15.127298,5.786718,-15.593142,5.222523
-15.078514,5.845592,-15.579162,5.239963
-14.995823,5.94534,-15.565411,5.257313
-14.632902,6.196028,-15.239622,5.465311
-14.485345,6.280334,-15.076556,5.569147
-13.567696,7.18867,-14.75009,5.776497
-12.317133,8.203338,-13.932035,6.293033
-11.430798,8.871837,-13.260804,6.722944
-10.426039,9.580247,-12.422444,7.254503
-9.960806,9.845271,-11.942671,7.542009
-9.651991,9.929669,-11.446837,7.847727
-9.725165,9.665613,-11.115833,8.05114
-9.810872,9.29456,-10.618672,8.355694
-9.633003,9.226065,-10.120739,8.659614
-9.337861,9.291887,-9.639494,8.941857
-9.745832,8.911359,-9.788364,8.861902
-9.619712,9.149758,-9.954593,8.760789
-10.097965,8.687164,-10.103879,8.680278
-10.327676,8.603969,-10.436164,8.477467
-10.460789,8.542084,-10.585887,8.396202
-10.759935,8.377275,-10.917893,8.192729
-10.725209,8.41779,-10.917893,8.192729
-10.759935,8.377275,-10.917893,8.192729
-10.725209,8.41779,-10.917893,8.192729
-10.759935,8.377275,-10.917893,8.192729
-10.759935,8.377275,-10.917893,8.192729
-10.829571,8.295971,-10.917893,8.192729
-10.909404,8.29479,-11.083761,8.090888
-11.013908,8.172642,-11.083761,8.090888
-9.96563,9.47975,-11.24954,7.988975
-9.131345,10.255381,-10.950199,8.152731
-8.816426,10.525111,-10.801065,8.234072
-8.610607,10.581958,-10.503907,8.395668
-8.66233,10.434137,-10.355898,8.47592
-8.808039,10.088437,-10.06106,8.635324
-9.205017,9.540145,-9.914244,8.714472
-9.664099,9.098585,-10.06106,8.635324
-9.943407,8.864909,-10.190321,8.576647
-10.040478,8.844202,-10.33829,8.496593
-10.16123,8.70351,-10.355898,8.47592
-10.276132,8.662054,-10.521396,8.375119
-10.294193,8.641312,-10.539117,8.354521
-10.493899,8.500257,-10.686813,8.274241
-10.608629,8.458787,-10.852148,8.173285
-10.91256,8.195404,-11.000264,8.09244
-10.923532,8.275316,-11.165549,7.991207
-10.992413,8.194559,-11.165549,7.991207
-11.061534,8.113439,-11.165549,7.991207
-11.089768,8.173238,-11.34766,7.86993
-11.124116,8.132908,-11.34766,7.86993
-11.272915,8.050962,-11.512662,7.768644
-11.684656,7.845074,-12.007156,7.464261
-12.182145,7.536531,-12.484721,7.178274
-12.125854,7.88017,-12.977923,6.871919
-11.926348,8.297414,-13.306253,6.667197
-11.857805,8.468588,-13.470272,6.564687
-11.958977,8.532324,-13.798016,6.359363
-12.020508,8.641748,-14.125358,6.153627
-12.368568,8.325426,-14.27411,6.068706
-13.054215,7.612471,-14.437623,5.965488
-13.903803,6.789974,-14.764328,5.758735
-14.36469,6.424647,-15.090598,5.551553
