module, rotation, UDI-f, UDI-a, UDI-e 
module_5,45.0,9.7,51.53,38.77
module_5,45.0,12.33,85.51,2.16
module_5,45.0,11.89,84.44,3.67
module_5,45.0,11.15,81.92,6.93
module_5,45.0,10.6,78.88,10.52
module_5,45.0,10.16,74.55,15.29
module_5,45.0,9.86,66.55,23.59
module_5,45.0,12.9,84.71,2.38
module_5,45.0,12.3,83.59,4.11
module_5,45.0,11.56,81.89,6.55
module_5,45.0,11.01,79.34,9.64
module_5,45.0,10.66,76.14,13.21
module_5,45.0,10.82,74.03,15.15
module_5,45.0,14.63,82.85,2.52
module_5,45.0,13.42,82.71,3.86
module_5,45.0,12.52,80.41,7.07
module_5,45.0,12.19,78.88,8.93
module_5,45.0,11.81,77.56,10.63
module_5,45.0,12.3,75.92,11.78
module_5,45.0,16.66,81.18,2.16
module_5,45.0,19.29,79.07,1.64
module_5,45.0,30.47,69.53,0.0
module_5,45.0,38.05,61.95,0.0
module_5,45.0,48.55,51.45,0.0
module_5,45.0,60.08,39.92,0.0
module_5,45.0,82.71,17.29,0.0
module_5,45.0,94.66,5.34,0.0
module_5,45.0,97.45,2.55,0.0
module_5,45.0,99.12,0.88,0.0
module_5,45.0,99.7,0.3,0.0
module_5,45.0,99.67,0.33,0.0
module_5,45.0,99.97,0.03,0.0
module_5,45.0,99.81,0.19,0.0
module_5,45.0,99.84,0.16,0.0
module_5,45.0,99.56,0.44,0.0
module_5,45.0,99.89,0.11,0.0
module_5,45.0,12.47,87.53,0.0
module_5,45.0,11.26,87.51,1.23
module_5,45.0,12.82,87.18,0.0
module_5,45.0,10.88,83.48,5.64
module_5,45.0,11.01,82.27,6.71
module_5,45.0,11.18,83.51,5.32
module_5,45.0,10.58,89.42,0.0
module_5,45.0,10.77,88.93,0.3
module_5,45.0,10.0,74.82,15.18
module_5,45.0,9.89,70.63,19.48
module_5,45.0,11.34,84.11,4.55
module_5,45.0,11.81,85.45,2.74
module_5,45.0,12.05,86.44,1.51
module_5,45.0,13.7,84.96,1.34
module_5,45.0,12.82,86.36,0.82
module_5,45.0,14.9,83.59,1.51
module_5,45.0,13.95,82.41,3.64
module_5,45.0,15.97,81.56,2.47
module_5,45.0,12.71,80.77,6.52
module_5,45.0,12.77,81.92,5.32
module_5,45.0,12.47,79.42,8.11
module_5,45.0,16.03,82.6,1.37
module_5,45.0,9.78,67.45,22.77
module_5,45.0,9.78,69.67,20.55
module_5,45.0,9.7,56.85,33.45
module_5,45.0,9.62,26.88,63.51
module_5,45.0,9.62,29.01,61.37
module_5,45.0,9.7,54.79,35.51
module_5,45.0,9.62,30.14,60.25
module_5,45.0,9.62,27.7,62.68
module_5,45.0,9.62,27.89,62.49
module_5,45.0,9.62,25.97,64.41
module_5,45.0,9.7,45.84,44.47
module_5,45.0,9.62,36.74,53.64
module_5,45.0,9.62,31.81,58.58
module_5,45.0,12.44,78.3,9.26
module_5,45.0,12.71,78.16,9.12
module_5,45.0,12.44,78.66,8.9
module_5,45.0,13.51,79.64,6.85
module_5,45.0,9.7,56.0,34.3
module_5,45.0,10.85,71.67,17.48
module_5,45.0,15.18,81.73,3.1
module_5,45.0,18.03,81.92,0.05
module_5,45.0,15.51,82.33,2.16
module_5,45.0,12.44,78.93,8.63
module_5,45.0,19.32,79.78,0.9
module_5,45.0,29.62,70.25,0.14
module_5,45.0,23.45,76.16,0.38
module_5,45.0,56.77,43.23,0.0
module_5,45.0,92.14,7.86,0.0
module_5,45.0,73.15,26.85,0.0
module_5,45.0,43.95,56.05,0.0
module_5,45.0,96.36,3.64,0.0
module_5,45.0,98.44,1.56,0.0
module_5,45.0,99.15,0.85,0.0
module_5,45.0,98.88,1.12,0.0
module_5,45.0,99.26,0.74,0.0
module_5,45.0,99.48,0.52,0.0
module_5,45.0,99.26,0.74,0.0
module_5,45.0,99.23,0.77,0.0
module_5,45.0,98.38,1.62,0.0
module_5,45.0,99.18,0.82,0.0
module_5,45.0,99.64,0.36,0.0
module_5,45.0,28.38,71.62,0.0
module_5,45.0,39.7,60.3,0.0
module_5,45.0,31.53,68.47,0.0
module_5,45.0,67.48,32.52,0.0
module_5,45.0,93.45,6.55,0.0
module_5,45.0,86.19,13.81,0.0
module_5,45.0,50.22,49.78,0.0
module_5,45.0,59.12,40.88,0.0
module_5,45.0,37.56,62.44,0.0
module_5,45.0,45.67,54.33,0.0
module_5,45.0,98.03,1.97,0.0
module_5,45.0,99.37,0.63,0.0
module_5,45.0,90.3,9.7,0.0
module_5,45.0,96.3,3.7,0.0
module_5,45.0,75.64,24.36,0.0
module_5,45.0,98.16,1.84,0.0
module_5,45.0,22.63,77.37,0.0
module_5,45.0,99.45,0.55,0.0
module_5,45.0,99.84,0.16,0.0
module_5,45.0,99.64,0.36,0.0
module_5,45.0,99.95,0.05,0.0
module_5,45.0,99.64,0.36,0.0
module_5,45.0,99.56,0.44,0.0
module_5,45.0,99.81,0.19,0.0
module_5,45.0,100,0.0,0.0
module_5,45.0,99.95,0.05,0.0
module_5,45.0,99.92,0.08,0.0
module_5,45.0,99.84,0.16,0.0
module_5,45.0,100,0.0,0.0
module_5,45.0,100,0.0,0.0
module_5,45.0,99.86,0.14,0.0
module_5,45.0,100,0.0,0.0
module_5,45.0,99.89,0.11,0.0
module_5,45.0,99.81,0.19,0.0
module_5,45.0,99.67,0.33,0.0
module_5,45.0,17.89,82.11,0.0
module_5,45.0,17.26,82.74,0.0
module_5,45.0,17.21,82.79,0.0
module_5,45.0,18.0,82.0,0.0
module_5,45.0,18.93,81.07,0.0
module_5,45.0,17.15,82.85,0.0
module_5,45.0,16.49,83.51,0.0
module_5,45.0,16.49,83.51,0.0
module_5,45.0,16.74,83.26,0.0
module_5,45.0,17.89,82.11,0.0
module_5,45.0,15.01,84.82,0.16
module_5,45.0,14.82,85.18,0.0
module_5,45.0,15.23,84.77,0.0
module_5,45.0,15.1,84.9,0.0
module_5,45.0,15.59,84.41,0.0
module_5,45.0,13.64,84.79,1.56
module_5,45.0,12.36,86.9,0.74
module_5,45.0,12.25,87.75,0.0
module_5,45.0,12.66,87.34,0.0
module_5,45.0,14.38,85.62,0.0
module_5,45.0,11.37,83.12,5.51
module_5,45.0,10.85,86.74,2.41
module_5,45.0,11.15,88.85,0.0
module_5,45.0,11.51,88.49,0.0
module_5,45.0,11.75,88.25,0.0
module_5,45.0,10.77,80.99,8.25
module_5,45.0,10.22,83.86,5.92
module_5,45.0,9.97,86.08,3.95
module_5,45.0,10.14,89.86,0.0
module_5,45.0,10.68,89.32,0.0
module_5,45.0,10.27,73.86,15.86
module_5,45.0,9.7,69.26,21.04
module_5,45.0,9.7,67.97,22.33
module_5,45.0,9.84,89.86,0.3
module_5,45.0,10.47,89.53,0.0
module_5,45.0,13.64,75.4,10.96
module_5,45.0,9.64,54.6,35.75
module_5,45.0,9.62,36.68,53.7
module_5,45.0,9.62,55.18,35.21
module_5,45.0,15.59,84.41,0.0
module_5,45.0,10.14,71.07,18.79
module_5,45.0,10.16,76.55,13.29
module_5,45.0,10.99,81.67,7.34
module_5,45.0,11.97,84.66,3.37
module_5,45.0,13.18,85.59,1.23
module_5,45.0,9.64,55.23,35.12
module_5,45.0,9.86,77.21,12.93
module_5,45.0,10.49,84.71,4.79
module_5,45.0,11.56,86.63,1.81
module_5,45.0,12.36,87.48,0.16
module_5,45.0,9.7,60.85,29.45
module_5,45.0,9.78,81.62,8.6
module_5,45.0,10.38,88.52,1.1
module_5,45.0,11.34,88.66,0.0
module_5,45.0,12.3,87.7,0.0
module_5,45.0,9.7,74.22,16.08
module_5,45.0,9.97,89.95,0.08
module_5,45.0,10.6,89.4,0.0
module_5,45.0,11.67,88.33,0.0
module_5,45.0,12.82,87.18,0.0
module_5,45.0,11.07,88.93,0.0
module_5,45.0,10.55,89.45,0.0
module_5,45.0,11.15,88.85,0.0
module_5,45.0,12.55,87.45,0.0
module_5,45.0,13.64,86.36,0.0
module_5,45.0,14.14,84.14,1.73
module_5,45.0,13.23,86.38,0.38
module_5,45.0,12.49,87.51,0.0
module_5,45.0,12.85,87.15,0.0
module_5,45.0,13.62,86.38,0.0
module_5,45.0,12.55,83.53,3.92
module_5,45.0,11.81,86.14,2.05
module_5,45.0,11.59,88.16,0.25
module_5,45.0,11.7,88.3,0.0
module_5,45.0,11.7,88.3,0.0
module_5,45.0,11.15,81.37,7.48
module_5,45.0,10.36,82.33,7.32
module_5,45.0,10.16,85.86,3.97
module_5,45.0,10.55,89.45,0.0
module_5,45.0,10.79,89.21,0.0
module_5,45.0,10.47,76.58,12.96
module_5,45.0,10.0,76.82,13.18
module_5,45.0,9.84,79.18,10.99
module_5,45.0,9.89,87.01,3.1
module_5,45.0,10.03,89.97,0.0
module_5,45.0,10.88,72.05,17.07
module_5,45.0,9.62,51.1,39.29
module_5,45.0,9.7,59.92,30.38
module_5,45.0,9.64,60.49,29.86
module_5,45.0,9.92,90.08,0.0
module_5,45.0,53.81,45.92,0.27
module_5,45.0,43.1,56.9,0.0
module_5,45.0,38.85,61.15,0.0
module_5,45.0,35.75,64.25,0.0
module_5,45.0,41.04,58.96,0.0
module_5,45.0,45.23,53.1,1.67
module_5,45.0,38.74,60.19,1.07
module_5,45.0,34.99,65.01,0.0
module_5,45.0,33.48,66.52,0.0
module_5,45.0,32.77,67.23,0.0
module_5,45.0,43.7,54.22,2.08
module_5,45.0,36.63,61.67,1.7
module_5,45.0,30.19,69.81,0.0
module_5,45.0,25.95,74.05,0.0
module_5,45.0,26.66,73.34,0.0
module_5,45.0,52.05,47.7,0.25
module_5,45.0,40.49,57.59,1.92
module_5,45.0,31.97,67.7,0.33
module_5,45.0,25.12,74.88,0.0
module_5,45.0,25.67,74.33,0.0
module_5,45.0,71.01,28.99,0.0
module_5,45.0,55.73,43.75,0.52
module_5,45.0,55.86,44.14,0.0
module_5,45.0,49.51,50.49,0.0
module_5,45.0,52.96,47.04,0.0
module_5,45.0,10.52,80.16,9.32
module_5,45.0,9.84,60.93,29.23
module_5,45.0,9.7,42.41,47.89
module_5,45.0,9.7,34.6,55.7
module_5,45.0,9.7,34.19,56.11
module_5,45.0,9.7,39.34,50.96
module_5,45.0,10.52,78.0,11.48
module_5,45.0,10.05,63.59,26.36
module_5,45.0,9.78,48.38,41.84
module_5,45.0,9.7,39.81,50.49
module_5,45.0,9.7,38.38,51.92
module_5,45.0,9.64,32.36,58.0
module_5,45.0,10.66,76.63,12.71
module_5,45.0,10.19,69.26,20.55
module_5,45.0,10.03,59.26,30.71
module_5,45.0,9.81,50.68,39.51
module_5,45.0,9.7,41.95,48.36
module_5,45.0,9.62,33.23,57.15
module_5,45.0,10.96,81.78,7.26
module_5,45.0,10.49,74.68,14.82
module_5,45.0,10.14,67.32,22.55
module_5,45.0,9.92,59.07,31.01
module_5,45.0,9.7,47.21,43.1
module_5,45.0,9.62,35.37,55.01
module_5,45.0,11.18,83.92,4.9
module_5,45.0,10.77,82.47,6.77
module_5,45.0,10.36,78.11,11.53
module_5,45.0,10.08,68.9,21.01
module_5,45.0,9.73,56.93,33.34
module_5,45.0,9.64,39.15,51.21
module_5,45.0,11.45,86.11,2.44
module_5,45.0,10.99,84.05,4.96
module_5,45.0,10.52,80.38,9.1
module_5,45.0,10.11,73.34,16.55
module_5,45.0,9.84,63.86,26.3
module_5,45.0,9.7,47.34,42.96
module_5,45.0,11.92,86.05,2.03
module_5,45.0,11.34,84.88,3.78
module_5,45.0,10.77,82.14,7.1
module_5,45.0,10.27,77.01,12.71
module_5,45.0,9.97,68.66,21.37
module_5,45.0,9.7,54.36,35.95
module_5,45.0,12.74,85.48,1.78
module_5,45.0,11.89,85.01,3.1
module_5,45.0,11.15,82.63,6.22
module_5,45.0,10.6,79.42,9.97
module_5,45.0,10.16,75.29,14.55
module_5,45.0,9.86,66.08,24.05
module_5,45.0,13.7,84.41,1.89
module_5,45.0,12.88,84.0,3.12
module_5,45.0,12.16,82.16,5.67
module_5,45.0,11.51,80.03,8.47
module_5,45.0,11.01,78.66,10.33
module_5,45.0,10.44,73.42,16.14
module_5,45.0,14.41,83.53,2.05
module_5,45.0,13.62,83.1,3.29
module_5,45.0,12.55,82.25,5.21
module_5,45.0,12.05,79.48,8.47
module_5,45.0,12.08,78.36,9.56
module_5,45.0,12.6,76.63,10.77
module_5,45.0,16.0,82.16,1.84
module_5,45.0,20.19,78.68,1.12
module_5,45.0,25.34,74.66,0.0
module_5,45.0,35.59,64.41,0.0
module_5,45.0,42.3,57.7,0.0
module_5,45.0,60.71,39.29,0.0
module_5,45.0,73.64,26.36,0.0
module_5,45.0,90.16,9.84,0.0
module_5,45.0,96.0,4.0,0.0
module_5,45.0,98.82,1.18,0.0
module_5,45.0,98.9,1.1,0.0
module_5,45.0,99.51,0.49,0.0
module_5,45.0,99.81,0.19,0.0
module_5,45.0,100,0.0,0.0
module_5,45.0,99.67,0.33,0.0
module_5,45.0,99.78,0.22,0.0
module_5,45.0,99.78,0.22,0.0
module_5,45.0,11.12,86.99,1.89
module_5,45.0,11.01,83.67,5.32
module_5,45.0,10.96,80.9,8.14
module_5,45.0,11.07,82.49,6.44
module_5,45.0,9.73,63.81,26.47
module_5,45.0,9.7,49.4,40.9
module_5,45.0,11.34,84.52,4.14
module_5,45.0,11.59,85.59,2.82
module_5,45.0,12.3,86.16,1.53
module_5,45.0,13.59,85.26,1.15
module_5,45.0,12.66,86.11,1.23
module_5,45.0,14.58,83.92,1.51
module_5,45.0,16.41,82.19,1.4
module_5,45.0,9.7,46.52,43.78
module_5,45.0,9.7,68.66,21.64
module_5,45.0,9.62,25.92,64.47
module_5,45.0,9.62,27.07,63.32
module_5,45.0,9.62,29.45,60.93
module_5,45.0,9.62,26.52,63.86
module_5,45.0,9.62,30.77,59.62
module_5,45.0,9.62,28.82,61.56
module_5,45.0,9.62,35.75,54.63
module_5,45.0,11.23,72.9,15.86
module_5,45.0,16.22,82.16,1.62
module_5,45.0,18.52,80.36,1.12
module_5,45.0,36.63,63.37,0.0
module_5,45.0,21.97,77.56,0.47
module_5,45.0,63.01,36.99,0.0
module_5,45.0,91.78,8.22,0.0
module_5,45.0,77.45,22.55,0.0
module_5,45.0,45.89,54.11,0.0
module_5,45.0,95.53,4.47,0.0
module_5,45.0,99.37,0.63,0.0
module_5,45.0,99.51,0.49,0.0
module_5,45.0,99.51,0.49,0.0
module_5,45.0,99.62,0.38,0.0
module_5,45.0,99.51,0.49,0.0
module_5,45.0,99.4,0.6,0.0
module_5,45.0,96.66,3.34,0.0
module_5,45.0,18.55,81.45,0.0
module_5,45.0,17.48,82.52,0.0
module_5,45.0,17.26,82.74,0.0
module_5,45.0,17.86,82.14,0.0
module_5,45.0,18.71,81.29,0.0
module_5,45.0,17.04,82.96,0.0
module_5,45.0,17.01,82.99,0.0
module_5,45.0,16.85,83.15,0.0
module_5,45.0,17.01,82.99,0.0
module_5,45.0,17.18,82.82,0.0
module_5,45.0,15.84,84.16,0.0
module_5,45.0,15.32,84.68,0.0
module_5,45.0,14.77,85.23,0.0
module_5,45.0,15.34,84.66,0.0
module_5,45.0,16.03,83.97,0.0
module_5,45.0,13.32,84.3,2.38
module_5,45.0,13.34,86.03,0.63
module_5,45.0,13.07,86.93,0.0
module_5,45.0,13.4,86.6,0.0
module_5,45.0,13.23,86.77,0.0
module_5,45.0,11.95,82.96,5.1
module_5,45.0,11.37,86.3,2.33
module_5,45.0,10.63,88.16,1.21
module_5,45.0,10.82,89.18,0.0
module_5,45.0,11.92,88.08,0.0
module_5,45.0,10.77,78.19,11.04
module_5,45.0,10.16,80.38,9.45
module_5,45.0,10.14,86.52,3.34
module_5,45.0,10.19,89.81,0.0
module_5,45.0,10.68,89.32,0.0
module_5,45.0,10.6,76.14,13.26
module_5,45.0,9.95,74.47,15.59
module_5,45.0,9.7,74.96,15.34
module_5,45.0,9.7,79.51,10.79
module_5,45.0,10.16,89.84,0.0
module_5,45.0,12.41,74.9,12.68
module_5,45.0,9.7,61.1,29.21
module_5,45.0,9.62,45.23,45.15
module_5,45.0,9.62,54.6,35.78
module_5,45.0,10.27,89.73,0.0
module_5,45.0,12.88,75.53,11.59
module_5,45.0,10.33,74.44,15.23
module_5,45.0,10.55,80.38,9.07
module_5,45.0,11.67,83.32,5.01
module_5,45.0,13.23,84.79,1.97
module_5,45.0,9.62,46.3,44.08
module_5,45.0,9.78,72.63,17.59
module_5,45.0,10.22,82.66,7.12
module_5,45.0,11.04,87.15,1.81
module_5,45.0,12.27,86.79,0.93
module_5,45.0,9.7,63.26,27.04
module_5,45.0,9.7,74.25,16.05
module_5,45.0,10.11,86.22,3.67
module_5,45.0,10.93,88.25,0.82
module_5,45.0,12.14,87.86,0.0
module_5,45.0,9.62,44.49,45.89
module_5,45.0,9.73,83.84,6.44
module_5,45.0,10.16,89.81,0.03
module_5,45.0,11.1,88.9,0.0
module_5,45.0,12.3,87.7,0.0
module_5,45.0,10.96,89.04,0.0
module_5,45.0,10.14,89.86,0.0
module_5,45.0,10.63,89.37,0.0
module_5,45.0,11.75,88.25,0.0
module_5,45.0,13.01,86.99,0.0
module_5,90.0,11.01,88.99,0.0
module_5,90.0,9.62,35.78,54.6
module_5,90.0,9.7,50.77,39.53
module_5,90.0,9.62,34.93,55.45
module_5,90.0,12.68,72.96,14.36
module_5,90.0,10.19,87.81,2.0
module_5,90.0,9.75,64.96,25.29
module_5,90.0,9.7,56.41,33.89
module_5,90.0,9.78,54.63,35.59
module_5,90.0,10.22,61.34,28.44
module_5,90.0,10.71,87.07,2.22
module_5,90.0,10.16,75.1,14.74
module_5,90.0,10.16,68.41,21.42
module_5,90.0,10.19,65.21,24.6
module_5,90.0,10.49,65.29,24.22
module_5,90.0,11.81,85.84,2.36
module_5,90.0,11.07,79.37,9.56
module_5,90.0,11.01,74.52,14.47
module_5,90.0,11.1,70.47,18.44
module_5,90.0,11.29,70.11,18.6
module_5,90.0,13.15,84.22,2.63
module_5,90.0,12.27,80.93,6.79
module_5,90.0,11.97,78.22,9.81
module_5,90.0,11.95,74.16,13.89
module_5,90.0,12.22,74.49,13.29
module_5,90.0,9.62,27.53,62.85
module_5,90.0,9.62,23.23,67.15
module_5,90.0,9.62,22.36,68.03
module_5,90.0,9.62,23.53,66.85
module_5,90.0,9.62,26.16,64.22
module_5,90.0,9.62,29.53,60.85
module_5,90.0,9.7,36.05,54.25
module_5,90.0,9.89,47.64,42.47
module_5,90.0,10.68,65.59,23.73
module_5,90.0,12.68,80.88,6.44
module_5,90.0,9.7,26.79,63.51
module_5,90.0,9.7,25.37,64.93
module_5,90.0,9.7,28.71,61.59
module_5,90.0,9.7,32.19,58.11
module_5,90.0,9.7,36.05,54.25
module_5,90.0,9.73,41.73,48.55
module_5,90.0,9.89,49.1,41.01
module_5,90.0,10.14,56.88,32.99
module_5,90.0,10.85,66.85,22.3
module_5,90.0,11.97,79.04,8.99
module_5,90.0,9.7,24.96,65.34
module_5,90.0,9.7,29.04,61.26
module_5,90.0,9.78,34.55,55.67
module_5,90.0,9.84,41.15,49.01
module_5,90.0,9.89,47.95,42.16
module_5,90.0,10.05,53.67,36.27
module_5,90.0,10.16,58.14,31.7
module_5,90.0,10.44,62.52,27.04
module_5,90.0,11.15,71.97,16.88
module_5,90.0,11.95,78.74,9.32
module_5,90.0,9.7,28.16,62.14
module_5,90.0,9.78,33.62,56.6
module_5,90.0,10.0,40.22,49.78
module_5,90.0,10.11,50.0,39.89
module_5,90.0,10.14,57.37,32.49
module_5,90.0,10.27,61.04,28.68
module_5,90.0,10.47,65.21,24.33
module_5,90.0,11.04,69.59,19.37
module_5,90.0,11.59,76.93,11.48
module_5,90.0,12.3,80.36,7.34
module_5,90.0,9.75,38.74,51.51
module_5,90.0,10.0,43.45,46.55
module_5,90.0,10.14,51.53,38.33
module_5,90.0,10.33,59.51,30.16
module_5,90.0,10.44,64.96,24.6
module_5,90.0,10.71,67.59,21.7
module_5,90.0,11.07,70.03,18.9
module_5,90.0,11.56,74.55,13.89
module_5,90.0,12.36,79.12,8.52
module_5,90.0,12.93,81.84,5.23
module_5,90.0,10.14,57.62,32.25
module_5,90.0,10.27,57.21,32.52
module_5,90.0,10.44,62.52,27.04
module_5,90.0,10.71,67.37,21.92
module_5,90.0,10.96,70.52,18.52
module_5,90.0,11.1,72.19,16.71
module_5,90.0,11.51,74.14,14.36
module_5,90.0,12.16,78.55,9.29
module_5,90.0,12.82,81.81,5.37
module_5,90.0,13.81,82.77,3.42
module_5,90.0,15.73,82.0,2.27
module_5,90.0,20.14,79.37,0.49
module_5,90.0,26.36,73.64,0.0
module_5,90.0,31.56,68.44,0.0
module_5,90.0,39.21,60.79,0.0
module_5,90.0,52.66,47.34,0.0
module_5,90.0,66.85,33.15,0.0
module_5,90.0,88.08,11.92,0.0
module_5,90.0,96.63,3.37,0.0
module_5,90.0,98.85,1.15,0.0
module_5,90.0,99.89,0.11,0.0
module_5,90.0,99.84,0.16,0.0
module_5,90.0,99.95,0.05,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,99.81,0.19,0.0
module_5,90.0,9.62,23.64,66.74
module_5,90.0,9.62,19.42,70.96
module_5,90.0,9.67,44.68,45.64
module_5,90.0,9.62,19.89,70.49
module_5,90.0,9.7,54.3,36.0
module_5,90.0,9.62,20.41,69.97
module_5,90.0,9.62,21.59,68.79
module_5,90.0,9.62,20.82,69.56
module_5,90.0,9.62,25.7,64.68
module_5,90.0,9.62,22.79,67.59
module_5,90.0,10.68,67.56,21.75
module_5,90.0,15.4,83.26,1.34
module_5,90.0,9.78,55.21,35.01
module_5,90.0,9.7,37.37,52.93
module_5,90.0,9.78,54.41,35.81
module_5,90.0,9.86,57.64,32.49
module_5,90.0,9.97,62.44,27.59
module_5,90.0,9.7,38.0,52.3
module_5,90.0,9.7,36.36,53.95
module_5,90.0,9.73,50.25,40.03
module_5,90.0,12.96,81.92,5.12
module_5,90.0,10.47,75.48,14.05
module_5,90.0,9.7,45.01,45.29
module_5,90.0,16.9,83.1,0.0
module_5,90.0,14.85,82.93,2.22
module_5,90.0,12.27,80.33,7.4
module_5,90.0,12.19,80.03,7.78
module_5,90.0,12.47,81.21,6.33
module_5,90.0,12.58,81.81,5.62
module_5,90.0,24.3,75.7,0.0
module_5,90.0,36.08,63.92,0.0
module_5,90.0,30.79,69.21,0.0
module_5,90.0,61.62,38.38,0.0
module_5,90.0,94.41,5.59,0.0
module_5,90.0,98.44,1.56,0.0
module_5,90.0,81.75,18.25,0.0
module_5,90.0,48.99,51.01,0.0
module_5,90.0,13.48,82.14,4.38
module_5,90.0,32.3,67.7,0.0
module_5,90.0,26.63,73.37,0.0
module_5,90.0,99.26,0.74,0.0
module_5,90.0,99.62,0.38,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,99.84,0.16,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,99.78,0.22,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,15.12,82.14,2.74
module_5,90.0,12.19,83.37,4.44
module_5,90.0,10.74,69.67,19.59
module_5,90.0,10.99,73.62,15.4
module_5,90.0,10.96,72.25,16.79
module_5,90.0,11.21,74.49,14.3
module_5,90.0,11.04,73.51,15.45
module_5,90.0,10.79,69.29,19.92
module_5,90.0,12.27,79.23,8.49
module_5,90.0,13.78,82.58,3.64
module_5,90.0,12.93,81.95,5.12
module_5,90.0,17.01,81.29,1.7
module_5,90.0,26.79,73.21,0.0
module_5,90.0,37.29,62.71,0.0
module_5,90.0,20.47,78.55,0.99
module_5,90.0,15.29,82.36,2.36
module_5,90.0,11.62,75.97,12.41
module_5,90.0,10.96,72.77,16.27
module_5,90.0,11.37,74.93,13.7
module_5,90.0,11.18,74.05,14.77
module_5,90.0,10.96,73.84,15.21
module_5,90.0,10.79,70.79,18.41
module_5,90.0,11.92,81.48,6.6
module_5,90.0,10.9,71.15,17.95
module_5,90.0,21.59,77.67,0.74
module_5,90.0,34.82,65.18,0.0
module_5,90.0,27.62,72.38,0.0
module_5,90.0,13.07,81.73,5.21
module_5,90.0,17.37,81.01,1.62
module_5,90.0,14.08,82.38,3.53
module_5,90.0,12.38,80.58,7.04
module_5,90.0,15.67,82.27,2.05
module_5,90.0,11.75,77.67,10.58
module_5,90.0,46.6,53.4,0.0
module_5,90.0,83.59,16.41,0.0
module_5,90.0,97.29,2.71,0.0
module_5,90.0,93.95,6.05,0.0
module_5,90.0,67.26,32.74,0.0
module_5,90.0,99.48,0.52,0.0
module_5,90.0,98.55,1.45,0.0
module_5,90.0,99.15,0.85,0.0
module_5,90.0,99.81,0.19,0.0
module_5,90.0,99.64,0.36,0.0
module_5,90.0,99.67,0.33,0.0
module_5,90.0,93.37,6.63,0.0
module_5,90.0,98.66,1.34,0.0
module_5,90.0,96.63,3.37,0.0
module_5,90.0,81.18,18.82,0.0
module_5,90.0,58.88,41.12,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,99.4,0.6,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,99.73,0.27,0.0
module_5,90.0,99.92,0.08,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,53.04,46.96,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,10.6,73.84,15.56
module_5,90.0,47.56,52.44,0.0
module_5,90.0,44.11,55.89,0.0
module_5,90.0,48.44,51.56,0.0
module_5,90.0,55.84,44.16,0.0
module_5,90.0,68.16,31.84,0.0
module_5,90.0,24.25,75.75,0.0
module_5,90.0,23.84,74.0,2.16
module_5,90.0,27.53,67.45,5.01
module_5,90.0,34.79,62.82,2.38
module_5,90.0,42.85,56.68,0.47
module_5,90.0,23.89,75.78,0.33
module_5,90.0,23.12,72.85,4.03
module_5,90.0,25.95,67.7,6.36
module_5,90.0,30.3,66.11,3.59
module_5,90.0,34.68,64.3,1.01
module_5,90.0,29.23,68.93,1.84
module_5,90.0,26.85,69.07,4.08
module_5,90.0,28.63,66.22,5.15
module_5,90.0,31.64,66.0,2.36
module_5,90.0,35.59,63.01,1.4
module_5,90.0,33.48,64.19,2.33
module_5,90.0,31.75,63.89,4.36
module_5,90.0,32.0,64.79,3.21
module_5,90.0,34.36,63.53,2.11
module_5,90.0,38.82,60.36,0.82
module_5,90.0,10.16,89.81,0.03
module_5,90.0,9.62,33.45,56.93
module_5,90.0,9.7,45.51,44.79
module_5,90.0,9.62,36.38,54.0
module_5,90.0,13.21,75.12,11.67
module_5,90.0,10.03,82.05,7.92
module_5,90.0,9.7,61.26,29.04
module_5,90.0,9.7,54.85,35.45
module_5,90.0,9.78,54.36,35.86
module_5,90.0,10.3,62.33,27.37
module_5,90.0,10.47,83.81,5.73
module_5,90.0,10.16,73.04,16.79
module_5,90.0,10.11,67.21,22.68
module_5,90.0,10.19,64.58,25.23
module_5,90.0,10.49,65.4,24.11
module_5,90.0,11.26,84.08,4.66
module_5,90.0,10.9,77.78,11.32
module_5,90.0,10.79,73.23,15.97
module_5,90.0,10.96,68.99,20.05
module_5,90.0,11.29,70.74,17.97
module_5,90.0,12.41,83.53,4.05
module_5,90.0,11.78,80.36,7.86
module_5,90.0,11.59,77.84,10.58
module_5,90.0,11.73,74.16,14.11
module_5,90.0,12.19,74.52,13.29
module_5,90.0,11.51,88.49,0.0
module_5,90.0,9.62,34.14,56.25
module_5,90.0,9.62,28.66,61.73
module_5,90.0,9.7,44.47,45.84
module_5,90.0,16.52,76.85,6.63
module_5,90.0,10.14,87.7,2.16
module_5,90.0,9.7,60.93,29.37
module_5,90.0,9.7,50.52,39.78
