21 Mar 07:00,21 Mar 08:00,21 Mar 09:00,21 Mar 10:00,21 Mar 11:00,21 Mar 12:00,21 Mar 13:00,21 Mar 14:00,21 Mar 15:00,21 Mar 16:00,21 Mar 17:00,21 Mar 18:00,21 Jun 04:00,21 Jun 05:00,21 Jun 06:00,21 Jun 07:00,21 Jun 08:00,21 Jun 09:00,21 Jun 10:00,21 Jun 11:00,21 Jun 12:00,21 Jun 13:00,21 Jun 14:00,21 Jun 15:00,21 Jun 16:00,21 Jun 17:00,21 Jun 18:00,21 Jun 19:00,21 Jun 20:00,21 Jun 21:00,21 Sep 07:00,21 Sep 08:00,21 Sep 09:00,21 Sep 10:00,21 Sep 11:00,21 Sep 12:00,21 Sep 13:00,21 Sep 14:00,21 Sep 15:00,21 Sep 16:00,21 Sep 17:00,21 Sep 18:00,21 Dec 09:00,21 Dec 10:00,21 Dec 11:00,21 Dec 12:00,21 Dec 13:00,21 Dec 14:00,21 Dec 15:00
0.020101,0.045133,0.059363,0.067027,0.071554,0.074669,0.077761,0.08197,0.153548,0.280931,0.306887,0.018218,0,0.01911,0.038251,0.05542,0.06004,0.067837,0.07182,0.074904,0.084524,0.093481,0.109691,0.153538,0.244201,0.273168,0.256698,0.208781,0.013644,0.002272,0.023425,0.048111,0.058967,0.063055,0.067601,0.068085,0.066447,0.071086,0.136125,0.225984,0.200169,0.017065,0,0.017146,0.030057,0.034872,0.033602,0.028192,0.012618
0.018063,0.040416,0.053018,0.059776,0.06384,0.066811,0.070004,0.074538,0.14664,0.27486,0.302412,0.01729,0,0.01704,0.034197,0.049642,0.053757,0.060865,0.064587,0.067558,0.076734,0.085716,0.102346,0.14639,0.237307,0.267012,0.250842,0.203682,0.012422,0.002061,0.020956,0.043057,0.052653,0.056255,0.060413,0.061094,0.060047,0.065311,0.130197,0.220544,0.1966,0.016153,0,0.015303,0.026954,0.031452,0.030483,0.025799,0.011642
0.015,0.033314,0.043506,0.048969,0.052377,0.055114,0.058378,0.063292,0.136131,0.265365,0.295047,0.015382,0,0.013917,0.02794,0.040423,0.043736,0.049457,0.052456,0.055121,0.063183,0.07192,0.089181,0.1335,0.224844,0.255784,0.239871,0.193704,0.009963,0.001642,0.017204,0.035443,0.043149,0.046017,0.049516,0.050471,0.050363,0.056225,0.120789,0.211576,0.190434,0.014406,0,0.012547,0.022113,0.025908,0.025394,0.021824,0.009788
0.024103,0.053861,0.071127,0.080641,0.086318,0.089969,0.093068,0.096651,0.16688,0.292388,0.314978,0.020829,0,0.0263,0.050718,0.071778,0.076554,0.086079,0.090915,0.094144,0.104817,0.113887,0.129035,0.171751,0.260037,0.286657,0.269099,0.218807,0.016955,0.002894,0.028627,0.057539,0.071103,0.076775,0.082754,0.083342,0.080519,0.083155,0.148899,0.237482,0.207671,0.019414,0,0.022197,0.038471,0.043888,0.041887,0.034516,0.015472
0.023953,0.053498,0.070642,0.080085,0.085722,0.089355,0.092453,0.096052,0.166301,0.291877,0.314607,0.020795,0,0.026207,0.050529,0.071509,0.076248,0.085763,0.090607,0.093825,0.104467,0.113546,0.128722,0.171434,0.25969,0.286359,0.26886,0.218631,0.016928,0.002888,0.028451,0.057155,0.070643,0.076303,0.08227,0.082879,0.080084,0.082746,0.148502,0.237108,0.207435,0.019386,0,0.022131,0.038343,0.043728,0.04174,0.034401,0.015439
0.023389,0.05213,0.068813,0.07799,0.083481,0.087045,0.09014,0.093797,0.164197,0.290048,0.313279,0.020669,0,0.025855,0.049813,0.070489,0.075092,0.084568,0.089442,0.09262,0.103146,0.112258,0.127542,0.170246,0.258407,0.285256,0.267975,0.217974,0.016824,0.002868,0.027789,0.05571,0.068909,0.074526,0.080444,0.081132,0.078449,0.081212,0.147055,0.235762,0.206584,0.019279,0,0.021881,0.037858,0.043124,0.041188,0.033966,0.015315
0.022786,0.050667,0.066859,0.07575,0.081084,0.084575,0.087667,0.091388,0.16194,0.288077,0.311846,0.020535,0,0.025479,0.049049,0.0694,0.073858,0.083294,0.0882,0.091335,0.101736,0.110885,0.126286,0.168981,0.257037,0.284077,0.267028,0.217273,0.016713,0.002846,0.02708,0.054164,0.067056,0.072625,0.078492,0.079265,0.076702,0.079574,0.145503,0.234313,0.205667,0.019165,0,0.021615,0.03734,0.042479,0.040598,0.033502,0.015182
0.019799,0.043795,0.057585,0.065055,0.069615,0.072843,0.076099,0.080378,0.151906,0.279465,0.305732,0.01967,0,0.022535,0.043518,0.061931,0.065654,0.074333,0.07903,0.081937,0.091914,0.101177,0.117063,0.159957,0.248151,0.276199,0.259675,0.211176,0.015454,0.002631,0.023469,0.046807,0.05785,0.06267,0.067984,0.068998,0.067183,0.071458,0.137264,0.227095,0.201141,0.018084,0,0.01901,0.033121,0.037954,0.036492,0.030402,0.014095
0.012877,0.027915,0.036329,0.04073,0.043622,0.046178,0.049564,0.054957,0.129052,0.259407,0.291004,0.016686,0,0.01514,0.029664,0.042859,0.045321,0.051909,0.055926,0.058372,0.06679,0.076076,0.093289,0.136673,0.225493,0.255772,0.240153,0.194176,0.011699,0.001992,0.015172,0.029846,0.036839,0.040145,0.044141,0.045714,0.045671,0.052291,0.118007,0.209278,0.189411,0.01522,0,0.012902,0.022769,0.026594,0.026115,0.022422,0.011031
0.011356,0.024667,0.03209,0.035975,0.03861,0.041083,0.044511,0.05003,0.124307,0.255108,0.287691,0.015915,0,0.012935,0.025819,0.037888,0.040223,0.046373,0.050216,0.052617,0.060774,0.070017,0.08738,0.130778,0.219587,0.250018,0.233672,0.18739,0.010639,0.001825,0.013407,0.026373,0.032541,0.035486,0.039186,0.040829,0.041145,0.048224,0.11359,0.20522,0.186645,0.014277,0,0.011322,0.020233,0.023911,0.023651,0.020526,0.01023
0.022826,0.051488,0.067943,0.07689,0.082128,0.085532,0.088576,0.092409,0.163251,0.289382,0.313062,0.019616,0,0.022111,0.044026,0.063605,0.06876,0.077533,0.081901,0.085161,0.095538,0.104521,0.1201,0.163584,0.253599,0.281278,0.263954,0.214679,0.015381,0.002588,0.026822,0.054922,0.067494,0.072276,0.077444,0.077722,0.075296,0.079173,0.144346,0.233597,0.205164,0.018283,0,0.019621,0.034379,0.039731,0.03805,0.031629,0.014069
0.022485,0.050674,0.066849,0.075641,0.08079,0.084149,0.087183,0.091039,0.161932,0.288202,0.312167,0.019354,0,0.021667,0.043151,0.062318,0.067429,0.07609,0.080408,0.083671,0.093914,0.102893,0.1186,0.162177,0.252354,0.280253,0.263099,0.214012,0.0151,0.002531,0.026371,0.05405,0.066409,0.071109,0.076186,0.076488,0.074172,0.078075,0.143227,0.232513,0.204428,0.018098,0,0.019346,0.033837,0.039064,0.037431,0.031138,0.013818
0.020901,0.047065,0.061954,0.069997,0.074735,0.077953,0.081061,0.085249,0.156822,0.283779,0.308974,0.01857,0,0.01976,0.03956,0.057339,0.062141,0.07012,0.074157,0.077304,0.08718,0.096153,0.112216,0.156052,0.246703,0.275273,0.258411,0.210079,0.014019,0.002344,0.024407,0.050164,0.06147,0.065674,0.070349,0.070744,0.068913,0.073528,0.13856,0.228279,0.201659,0.017338,0,0.017617,0.030979,0.036012,0.034654,0.029025,0.012959
0.020086,0.045087,0.059289,0.066947,0.071469,0.074582,0.077672,0.081939,0.153692,0.280962,0.306817,0.018021,0,0.018922,0.037856,0.054756,0.059352,0.067052,0.07095,0.074069,0.083621,0.09258,0.108937,0.152954,0.243871,0.272936,0.25648,0.208581,0.013419,0.002223,0.023346,0.048049,0.058853,0.062886,0.067373,0.067844,0.066265,0.070971,0.135996,0.225787,0.199968,0.016941,0,0.017062,0.029856,0.034587,0.033334,0.027975,0.012432
0.00011,0.000243,0.000324,0.000382,0.000441,0.000524,0.000673,0.001095,0.015867,0.000896,0.000441,0.000051,0,0.000104,0.000204,0.000284,0.00031,0.000346,0.000366,0.000396,0.000468,0.000558,0.000665,0.000674,0.0006,0.000406,0.000289,0.000188,0.000042,8.2691e-6,0.00013,0.000259,0.000321,0.00036,0.000423,0.000506,0.000647,0.003392,0.008016,0.000739,0.000305,0.000057,0,0.000108,0.000206,0.000272,0.00034,0.000379,0.000113
0.009781,0.021115,0.027253,0.030504,0.032678,0.034772,0.037813,0.043097,0.11742,0.248114,0.281356,0.01215,0,0.009257,0.018491,0.026428,0.028423,0.03213,0.033958,0.035615,0.040735,0.047499,0.064526,0.108476,0.20002,0.234086,0.219428,0.175616,0.006225,0.001011,0.010903,0.022426,0.027134,0.028981,0.031378,0.032631,0.03378,0.040426,0.104574,0.195758,0.179452,0.011418,0,0.008629,0.014921,0.017302,0.017401,0.01545,0.006778
0.00943,0.020651,0.026749,0.030053,0.032179,0.03406,0.036617,0.04119,0.114714,0.244466,0.277572,0.010264,0,0.008148,0.016256,0.022921,0.024946,0.027588,0.028598,0.029838,0.033469,0.037754,0.047083,0.085314,0.157505,0.19398,0.19069,0.135516,0.004489,0.000739,0.010469,0.021884,0.026326,0.027809,0.02971,0.03052,0.031499,0.037329,0.099964,0.190244,0.175074,0.009658,0,0.007407,0.012789,0.014881,0.014981,0.013349,0.005379
0.019128,0.042997,0.056466,0.063728,0.068071,0.071174,0.07438,0.078895,0.151044,0.27865,0.305118,0.017539,0,0.017709,0.035557,0.051583,0.055956,0.063143,0.066816,0.069868,0.079278,0.08822,0.104712,0.148838,0.239976,0.269281,0.252627,0.20498,0.012627,0.002101,0.022208,0.045784,0.055925,0.059613,0.063867,0.064405,0.063153,0.068373,0.133195,0.22331,0.198323,0.016364,0,0.015779,0.02788,0.032607,0.031542,0.026636,0.011887
0.015779,0.035202,0.046029,0.051861,0.055473,0.058308,0.061583,0.066504,0.139401,0.268132,0.297004,0.015566,0,0.014407,0.028936,0.041845,0.045348,0.051127,0.054093,0.056819,0.065057,0.073771,0.090955,0.135352,0.226863,0.257487,0.241199,0.194664,0.010115,0.001672,0.01812,0.037439,0.045544,0.048475,0.052045,0.052897,0.05264,0.058499,0.123008,0.213597,0.191683,0.014561,0,0.012896,0.022792,0.026755,0.026171,0.022438,0.009969
0.107461,0.167996,0.05751,0.013551,0.010929,0.009611,0.008928,0.008464,0.007962,0.007154,0.005128,0.001327,0,0.006466,0.01671,0.031873,0.024984,0.018661,0.014322,0.011612,0.010682,0.010057,0.009389,0.008907,0.008022,0.006672,0.005733,0.004051,0.000986,0.00021,0.114491,0.138619,0.025137,0.012504,0.01037,0.008951,0.007862,0.006831,0.007083,0.006087,0.003711,0.00132,0,0.004392,0.005572,0.005003,0.004238,0.003115,0.001191
0.081816,0.055796,0.016823,0.015154,0.014187,0.013674,0.0133,0.012854,0.012118,0.010722,0.007706,0.001139,0,0.005802,0.013811,0.018091,0.017658,0.01423,0.012016,0.010933,0.010875,0.010478,0.009817,0.009599,0.009434,0.007957,0.006641,0.004742,0.000933,0.000194,0.078191,0.026463,0.015748,0.013524,0.012506,0.011474,0.010515,0.009402,0.009366,0.008263,0.005078,0.001222,0,0.003625,0.005058,0.00509,0.00446,0.003368,0.001139
0.114745,0.181594,0.095296,0.026393,0.02239,0.020382,0.019484,0.018809,0.017799,0.016284,0.012046,0.006218,0,0.049475,0.141586,0.17487,0.129037,0.061032,0.047972,0.038765,0.036487,0.034682,0.031727,0.028831,0.023091,0.018711,0.016322,0.012205,0.004686,0.001048,0.123706,0.161011,0.055418,0.026224,0.023869,0.021748,0.019083,0.017157,0.018436,0.016824,0.011008,0.004576,0,0.010318,0.01524,0.015209,0.013588,0.010374,0.00515
0.116519,0.182537,0.072405,0.027584,0.024497,0.023091,0.022548,0.022055,0.021009,0.019057,0.013719,0.005777,0,0.084144,0.156253,0.17341,0.085633,0.053911,0.043854,0.037311,0.036039,0.034853,0.032469,0.030015,0.024872,0.020297,0.017689,0.013038,0.004404,0.000977,0.125116,0.153451,0.040173,0.027121,0.02542,0.023815,0.021585,0.019031,0.020376,0.018143,0.011557,0.004628,0,0.010699,0.015612,0.015569,0.013998,0.010683,0.004967
0.085681,0.060957,0.021746,0.019747,0.018743,0.018379,0.018236,0.017903,0.01699,0.015071,0.010491,0.002723,0,0.062511,0.0441,0.038385,0.033205,0.026742,0.023343,0.021442,0.021328,0.020935,0.019897,0.018914,0.016806,0.013921,0.012062,0.00873,0.002253,0.000483,0.082482,0.031643,0.020898,0.0188,0.018226,0.017497,0.016366,0.014049,0.014723,0.012713,0.00778,0.002648,0,0.006725,0.009678,0.009687,0.008735,0.006622,0.002651
0.121658,0.194397,0.110928,0.043087,0.039535,0.03776,0.036934,0.035884,0.033764,0.030451,0.022232,0.010087,0,0.096214,0.177891,0.207576,0.187495,0.131196,0.086784,0.068313,0.065046,0.061831,0.056376,0.05113,0.041486,0.033377,0.028941,0.02163,0.008542,0.001885,0.132423,0.174564,0.071548,0.043388,0.042157,0.039864,0.035753,0.031284,0.033517,0.030171,0.019652,0.007875,0,0.015936,0.024746,0.025876,0.023405,0.01794,0.009093
0.123265,0.198254,0.116102,0.049019,0.045889,0.044315,0.043509,0.042296,0.039779,0.035736,0.02613,0.010761,0,0.097598,0.180624,0.211514,0.191763,0.135814,0.091488,0.073128,0.070326,0.067096,0.061269,0.055917,0.04618,0.037372,0.032273,0.024195,0.009256,0.002022,0.134385,0.178663,0.076547,0.048629,0.047658,0.04519,0.040685,0.03595,0.038083,0.034497,0.022483,0.008401,0,0.016946,0.026669,0.028196,0.025539,0.019619,0.009753
0.091657,0.164518,0.054197,0.01054,0.008094,0.00687,0.006256,0.005882,0.005529,0.004995,0.003554,0.000979,0,0.005278,0.013281,0.018603,0.019027,0.014537,0.011223,0.009032,0.008178,0.007676,0.007205,0.006809,0.006044,0.005005,0.004341,0.003028,0.000752,0.00016,0.097331,0.135174,0.022019,0.009804,0.007848,0.006644,0.005778,0.00489,0.005162,0.004313,0.002585,0.001055,0,0.003679,0.004491,0.003889,0.003251,0.002358,0.000916
0.079285,0.052571,0.013917,0.012548,0.011728,0.011278,0.010933,0.01052,0.009875,0.008703,0.006282,0.000855,0,0.003411,0.00813,0.011996,0.012779,0.010774,0.0092,0.008405,0.008402,0.008065,0.007506,0.007365,0.007359,0.006235,0.00517,0.003711,0.000704,0.000145,0.075511,0.023331,0.012981,0.011081,0.010181,0.009264,0.008433,0.007611,0.007495,0.006686,0.004134,0.00089,0,0.002832,0.003947,0.003982,0.003467,0.002616,0.000856
0.113683,0.179397,0.092503,0.023333,0.019162,0.017047,0.016084,0.015452,0.014651,0.013431,0.009882,0.004944,0,0.046056,0.135359,0.166641,0.121403,0.053662,0.040775,0.032061,0.029556,0.027845,0.025494,0.023254,0.018799,0.015278,0.013334,0.009849,0.003532,0.000792,0.122226,0.158642,0.052468,0.022934,0.02018,0.01802,0.015721,0.014021,0.015056,0.013574,0.008766,0.003723,0,0.008991,0.012827,0.012443,0.011,0.008338,0.003995
0.114962,0.179332,0.068348,0.02312,0.019767,0.018188,0.017544,0.0171,0.016345,0.014873,0.010626,0.004299,0,0.0795,0.148188,0.163281,0.076456,0.045152,0.035351,0.029284,0.027677,0.026561,0.024839,0.023075,0.019331,0.015805,0.013791,0.009997,0.003102,0.00069,0.123075,0.150027,0.035995,0.022555,0.020379,0.018736,0.016933,0.014711,0.015806,0.013795,0.008622,0.00362,0,0.008981,0.012542,0.012088,0.010744,0.008127,0.003629
0.083874,0.057344,0.017192,0.01466,0.013296,0.012691,0.01243,0.012172,0.011617,0.010402,0.007262,0.001706,0,0.057505,0.036482,0.029971,0.02574,0.01959,0.016366,0.014623,0.014212,0.013839,0.013215,0.012636,0.011418,0.009438,0.008144,0.005751,0.001377,0.000298,0.080327,0.027827,0.016323,0.013862,0.012861,0.012075,0.011256,0.009522,0.010032,0.008437,0.005058,0.001868,0,0.004954,0.00672,0.006499,0.00577,0.004334,0.001691
0.120288,0.191568,0.107176,0.038748,0.03477,0.032728,0.031786,0.03085,0.029134,0.026421,0.019371,0.008804,0,0.092635,0.172031,0.200159,0.180314,0.123447,0.078653,0.060208,0.05644,0.05312,0.04817,0.043583,0.035347,0.028393,0.024537,0.018211,0.007076,0.001585,0.130522,0.171501,0.067572,0.038762,0.036864,0.034388,0.030668,0.026918,0.028786,0.025868,0.016792,0.006839,0,0.014041,0.021471,0.022243,0.020025,0.015328,0.007739
0.121521,0.194549,0.111187,0.043341,0.039695,0.037818,0.036907,0.035858,0.033841,0.030609,0.022537,0.009581,0,0.093926,0.174607,0.203981,0.184396,0.127897,0.083278,0.064889,0.061597,0.058301,0.052944,0.048104,0.039491,0.031795,0.02732,0.020348,0.007904,0.001754,0.132114,0.174684,0.071498,0.042936,0.041315,0.038728,0.034645,0.030741,0.032588,0.029526,0.019251,0.0074,0,0.014871,0.023136,0.024344,0.021968,0.016872,0.008491
0.125581,0.203286,0.122913,0.056899,0.054443,0.053174,0.052344,0.050727,0.047402,0.04222,0.030619,0.012093,0,0.101447,0.187335,0.22032,0.200782,0.145942,0.102128,0.083921,0.081641,0.07848,0.072169,0.066298,0.055412,0.045427,0.039913,0.030517,0.01105,0.002341,0.137337,0.184105,0.083573,0.056581,0.056428,0.054026,0.048859,0.042831,0.045397,0.040999,0.02668,0.009699,0,0.020012,0.031629,0.033352,0.030258,0.023187,0.011253
0.124767,0.201588,0.120602,0.054196,0.051454,0.050048,0.049232,0.047802,0.044832,0.040128,0.029298,0.011793,0,0.099925,0.184844,0.21729,0.197652,0.1425,0.098536,0.080262,0.07792,0.074764,0.068576,0.062911,0.052439,0.042892,0.037518,0.028661,0.010549,0.002249,0.136256,0.182259,0.081142,0.05375,0.053256,0.050763,0.045777,0.040561,0.042923,0.039028,0.025511,0.009267,0,0.018875,0.029898,0.03162,0.028678,0.022024,0.010789
0.014385,0.031841,0.041556,0.046744,0.050009,0.052685,0.055962,0.060939,0.133889,0.26344,0.293708,0.015417,0,0.013628,0.027371,0.039712,0.042931,0.048752,0.051946,0.05463,0.062736,0.071582,0.088857,0.133002,0.223986,0.254912,0.239134,0.193161,0.010049,0.001661,0.016535,0.033898,0.041339,0.044215,0.047732,0.048797,0.048763,0.054748,0.119422,0.210338,0.189702,0.014401,0,0.012313,0.021713,0.025468,0.025001,0.021523,0.00982
0.017081,0.038373,0.050278,0.056735,0.060694,0.063694,0.066983,0.071685,0.14399,0.272244,0.300086,0.015968,0,0.015281,0.030723,0.044451,0.048294,0.054245,0.057234,0.060087,0.0687,0.077388,0.094211,0.138472,0.230007,0.260127,0.243326,0.196263,0.010489,0.001748,0.019686,0.040797,0.049596,0.052663,0.056389,0.057071,0.056521,0.062027,0.126318,0.216759,0.193748,0.01488,0,0.013496,0.023995,0.028291,0.027579,0.023551,0.010365
0.016126,0.036064,0.0472,0.053212,0.056929,0.059817,0.063103,0.067901,0.140432,0.269148,0.297853,0.015806,0,0.014713,0.029578,0.042857,0.046497,0.052436,0.055538,0.058346,0.066812,0.075555,0.092499,0.136675,0.227962,0.258331,0.241876,0.195191,0.010369,0.001725,0.018581,0.038361,0.046691,0.049702,0.053368,0.054189,0.05381,0.059488,0.12392,0.214532,0.192354,0.014731,0,0.013083,0.02321,0.027333,0.026705,0.022865,0.010205
0.01602,0.035692,0.04669,0.052596,0.056231,0.05906,0.062318,0.067114,0.139694,0.26857,0.297512,0.01601,0,0.014915,0.02995,0.043401,0.046983,0.053159,0.056411,0.059208,0.067687,0.076511,0.09353,0.137732,0.228934,0.259472,0.243488,0.197014,0.010723,0.001771,0.018438,0.037986,0.046309,0.049401,0.053117,0.05398,0.053566,0.059268,0.123894,0.214568,0.19249,0.014946,0,0.013426,0.023675,0.027707,0.027045,0.023119,0.010374
0.015483,0.034494,0.045109,0.050809,0.054359,0.057172,0.060466,0.065343,0.138042,0.267113,0.296446,0.01586,0,0.014456,0.02905,0.042169,0.045644,0.051686,0.054931,0.057711,0.066153,0.075017,0.092089,0.136234,0.227268,0.25772,0.241458,0.194931,0.010515,0.001748,0.017866,0.036712,0.044754,0.04777,0.051443,0.052378,0.052089,0.057922,0.122519,0.21329,0.191642,0.014752,0,0.012925,0.022906,0.026944,0.02636,0.022598,0.010241
0.015484,0.034513,0.045153,0.050863,0.054423,0.057249,0.06056,0.065445,0.138146,0.267251,0.296624,0.0161,0,0.014616,0.029391,0.042773,0.046285,0.052496,0.055899,0.058702,0.067298,0.076234,0.093218,0.137227,0.22799,0.258224,0.241851,0.195241,0.010806,0.001808,0.017939,0.036748,0.04485,0.047937,0.051692,0.052654,0.052305,0.058179,0.12284,0.213648,0.191943,0.01491,0,0.013009,0.023124,0.02727,0.026668,0.022852,0.010469
0.016252,0.036214,0.047422,0.053415,0.057102,0.059964,0.063249,0.068045,0.140599,0.269523,0.298442,0.016786,0,0.015623,0.031381,0.04571,0.04936,0.056115,0.059789,0.06264,0.071538,0.080587,0.097464,0.141469,0.232096,0.262151,0.245988,0.199158,0.011724,0.001952,0.018864,0.038584,0.047187,0.050513,0.054481,0.055393,0.054768,0.060555,0.125422,0.216202,0.193785,0.015514,0,0.014017,0.024819,0.029084,0.028334,0.024149,0.011085
0.016256,0.036213,0.047454,0.053445,0.057141,0.060014,0.063323,0.068129,0.140677,0.269687,0.298712,0.017384,0,0.016232,0.032579,0.047624,0.051245,0.058351,0.062306,0.065102,0.074244,0.083389,0.100052,0.143738,0.233676,0.263348,0.247044,0.200052,0.012451,0.002099,0.019038,0.038622,0.047368,0.050873,0.05504,0.056019,0.055247,0.061111,0.126158,0.217025,0.194481,0.015906,0,0.01437,0.025559,0.030025,0.02922,0.024862,0.011655
0.019647,0.044291,0.05818,0.065707,0.070195,0.073367,0.076565,0.080935,0.152699,0.280085,0.306085,0.017271,0,0.01771,0.035569,0.051455,0.055942,0.062846,0.066253,0.069333,0.078673,0.087471,0.103874,0.148072,0.239586,0.268929,0.252095,0.204376,0.012212,0.002031,0.022746,0.047126,0.057444,0.061052,0.065228,0.065649,0.064382,0.069318,0.133865,0.223867,0.19856,0.016176,0,0.015703,0.027769,0.032532,0.031458,0.026564,0.011655
0.018966,0.042641,0.055975,0.06318,0.067491,0.07058,0.073775,0.078214,0.150143,0.277854,0.304465,0.017119,0,0.017286,0.034706,0.050226,0.054549,0.061407,0.06485,0.067881,0.07708,0.085918,0.102451,0.146637,0.238032,0.267593,0.251023,0.203583,0.012087,0.002006,0.021947,0.045382,0.055353,0.058908,0.063026,0.063542,0.06241,0.067466,0.132107,0.222228,0.197524,0.016047,0,0.015402,0.027184,0.031804,0.030792,0.026039,0.011504
0.018764,0.042112,0.055281,0.06237,0.066616,0.069673,0.07287,0.077335,0.149325,0.277217,0.30411,0.017415,0,0.017453,0.03503,0.050801,0.055067,0.062199,0.065864,0.068895,0.07821,0.087161,0.103691,0.147785,0.238871,0.268372,0.25193,0.204482,0.012518,0.002079,0.021769,0.044847,0.054791,0.058438,0.062647,0.06323,0.062056,0.0672,0.132014,0.222239,0.197661,0.016267,0,0.015606,0.027533,0.032164,0.031133,0.02631,0.011768
0.018059,0.040399,0.053004,0.05976,0.063825,0.066799,0.07,0.074548,0.146712,0.274961,0.302527,0.017456,0,0.017186,0.034481,0.050098,0.0542,0.061431,0.065246,0.06822,0.077477,0.086511,0.103114,0.147104,0.237855,0.267452,0.251238,0.204015,0.012644,0.002102,0.020993,0.04305,0.052684,0.056337,0.060552,0.061255,0.06017,0.065479,0.130448,0.220825,0.19683,0.016268,0,0.015416,0.027178,0.031724,0.030739,0.026005,0.0118
0.018011,0.04029,0.052871,0.059604,0.063658,0.06663,0.069837,0.074393,0.146567,0.27487,0.302518,0.017648,0,0.017338,0.034804,0.050662,0.054774,0.062104,0.066012,0.068951,0.078274,0.087327,0.103843,0.147705,0.238211,0.267684,0.25143,0.20418,0.012865,0.00215,0.020998,0.042948,0.052605,0.056309,0.060583,0.061311,0.060183,0.06553,0.130557,0.220971,0.196979,0.016387,0,0.015476,0.027333,0.031952,0.030957,0.026183,0.01198
0.017806,0.039751,0.052172,0.058801,0.062803,0.065747,0.068959,0.073532,0.145739,0.27419,0.30209,0.017944,0,0.017606,0.035284,0.051416,0.055419,0.063011,0.067117,0.070034,0.079451,0.088593,0.10507,0.148775,0.238844,0.26821,0.252029,0.204776,0.013295,0.002228,0.020836,0.042403,0.052048,0.055863,0.060245,0.061049,0.059874,0.065278,0.130471,0.220966,0.197084,0.016592,0,0.015725,0.027763,0.032393,0.031372,0.026508,0.012264
0.018801,0.041992,0.055191,0.062247,0.066485,0.069527,0.072734,0.077178,0.149111,0.27718,0.304328,0.018791,0,0.019237,0.038344,0.055747,0.059803,0.067923,0.072284,0.0752,0.084979,0.094167,0.11031,0.153723,0.24316,0.27197,0.255575,0.207836,0.014313,0.002416,0.022119,0.044824,0.055138,0.059296,0.06401,0.064784,0.06325,0.068434,0.133794,0.224149,0.199268,0.017251,0,0.016975,0.029943,0.034791,0.033581,0.028223,0.013089
0.018096,0.040836,0.053569,0.060506,0.064729,0.067853,0.071147,0.075744,0.147799,0.275567,0.302499,0.016195,0,0.015914,0.03201,0.046284,0.050373,0.056393,0.059327,0.062253,0.071075,0.079703,0.096331,0.140607,0.232319,0.262115,0.244922,0.197446,0.010675,0.001785,0.020878,0.043399,0.052717,0.055863,0.059675,0.060215,0.059464,0.06479,0.128936,0.219201,0.195293,0.015072,0,0.013945,0.024868,0.029378,0.028573,0.024333,0.010589
0.015446,0.034321,0.04495,0.0506,0.054137,0.05695,0.060284,0.065183,0.137889,0.26722,0.296889,0.017236,0,0.015796,0.031676,0.046361,0.04976,0.056757,0.060738,0.06346,0.072488,0.081658,0.098364,0.141893,0.231451,0.261129,0.244724,0.197836,0.01228,0.002084,0.018159,0.036624,0.044974,0.048423,0.052556,0.053658,0.053036,0.059049,0.124138,0.215135,0.193255,0.015705,0,0.013901,0.024788,0.029181,0.028459,0.024273,0.011531
0.018458,0.040925,0.053795,0.060672,0.064833,0.067836,0.071035,0.075456,0.147353,0.27559,0.303105,0.019179,0,0.020168,0.039776,0.057502,0.06124,0.069757,0.074407,0.077256,0.087037,0.096325,0.112447,0.155549,0.244122,0.272807,0.256696,0.208944,0.014896,0.002519,0.021803,0.043747,0.054048,0.058481,0.063426,0.064395,0.062808,0.067833,0.133524,0.223861,0.199158,0.017563,0,0.017736,0.031038,0.035716,0.034432,0.028839,0.013501
0.127358,0.137673,0.040136,0.036265,0.029698,0.023806,0.019907,0.017362,0.01538,0.013277,0.009327,0.002028,0,0.017802,0.044737,0.029714,0.032774,0.029546,0.026264,0.022985,0.021133,0.01952,0.01794,0.016812,0.015185,0.012648,0.010941,0.007667,0.00177,0.00037,0.134528,0.070927,0.039309,0.034248,0.027941,0.021885,0.017409,0.013891,0.013943,0.011547,0.006903,0.002338,0,0.025469,0.022844,0.013741,0.010017,0.006623,0.002304
0.003517,0.00853,0.0114,0.013064,0.013978,0.014405,0.014423,0.014063,0.013215,0.01153,0.008372,0.000786,0,0.002193,0.004458,0.006352,0.007204,0.007441,0.007255,0.007507,0.008233,0.008026,0.007355,0.007418,0.008031,0.006906,0.005539,0.004102,0.000646,0.000129,0.004131,0.009015,0.01081,0.011084,0.011385,0.010892,0.010195,0.009575,0.009086,0.008473,0.005358,0.000667,0,0.001554,0.003023,0.003766,0.003443,0.00271,0.000776
0.17598,0.474884,0.504559,0.162772,0.054424,0.039138,0.030133,0.024933,0.021479,0.018756,0.01365,0.006301,0,0.02761,0.099344,0.174135,0.215747,0.201042,0.102795,0.061742,0.050957,0.043937,0.038199,0.033932,0.027486,0.022367,0.019556,0.014113,0.004705,0.001032,0.206295,0.502361,0.35498,0.103554,0.054047,0.038873,0.028313,0.022562,0.022935,0.019724,0.012431,0.005218,0,0.040147,0.040545,0.027614,0.02026,0.013534,0.005717
